date,code,name,score_ml,total_score,kdj_pass,market_state
2026-03-11,000733,,13.5,0,False,strong
2026-03-11,688777,,13.5,0,False,strong
2026-03-12,300726,,13.5,0,False,choppy
2026-03-12,000733,,13.5,0,False,choppy
2026-03-12,688777,,13.5,0,False,choppy
2026-03-12,688586,,13.5,0,False,choppy
2026-03-12,600378,,13.5,0,False,choppy
2026-03-13,603993,,15.0,0,False,choppy
2026-03-13,300547,,15.0,0,False,choppy
2026-03-13,300726,,13.5,0,False,choppy
2026-03-13,000733,,13.5,0,False,choppy
2026-03-13,688777,,13.5,0,False,choppy
2026-03-16,300547,,15.0,0,False,weak_reduced
2026-03-16,300726,,13.5,0,False,weak_reduced
2026-03-16,000733,,13.5,0,False,weak_reduced
2026-03-16,688777,,13.5,0,False,weak_reduced
2026-03-16,688586,,13.5,0,False,weak_reduced
2026-03-17,002156,,15.0,0,False,choppy
2026-03-17,300956,,15.0,0,False,choppy
2026-03-17,300726,,13.5,0,False,choppy
2026-03-17,000733,,13.5,0,False,choppy
2026-03-17,688777,,13.5,0,False,choppy
2026-03-18,603678,,15.0,0,False,choppy
2026-03-18,300956,,15.0,0,False,choppy
2026-03-18,300726,,13.5,0,False,choppy
2026-03-18,000733,,13.5,0,False,choppy
2026-03-18,688777,,13.5,0,False,choppy
2026-03-19,301528,,15.0,0,False,weak_reduced
2026-03-19,600114,,15.0,0,False,weak_reduced
2026-03-19,300956,,15.0,0,False,weak_reduced
2026-03-19,300726,,13.5,0,False,weak_reduced
2026-03-19,000733,,13.5,0,False,weak_reduced
2026-03-20,605589,,15.0,0,False,weak_reduced
2026-03-20,301528,,15.0,0,False,weak_reduced
2026-03-20,300956,,15.0,0,False,weak_reduced
2026-03-20,002806,,15.0,0,False,weak_reduced
2026-03-20,300726,,13.5,0,False,weak_reduced
2026-03-23,300726,,13.5,0,False,weak_reduced
2026-03-23,000733,,13.5,0,False,weak_reduced
2026-03-23,688777,,13.5,0,False,weak_reduced
2026-03-23,688586,,13.5,0,False,weak_reduced
2026-03-23,600378,,13.5,0,False,weak_reduced
2026-03-24,002951,,15.0,0,False,weak_reduced
2026-03-24,300726,,13.5,0,False,weak_reduced
2026-03-24,000733,,13.5,0,False,weak_reduced
2026-03-24,688777,,13.5,0,False,weak_reduced
2026-03-24,688586,,13.5,0,False,weak_reduced
2026-03-25,605589,,15.0,0,False,weak_reduced
2026-03-25,688012,,15.0,0,False,weak_reduced
2026-03-25,002951,,15.0,0,False,weak_reduced
2026-03-25,300726,,13.5,0,False,weak_reduced
2026-03-25,000733,,13.5,0,False,weak_reduced
2026-03-26,688515,,15.0,0,False,weak_reduced
2026-03-26,300726,,13.5,0,False,weak_reduced
2026-03-26,000733,,13.5,0,False,weak_reduced
2026-03-26,688777,,13.5,0,False,weak_reduced
2026-03-26,688586,,13.5,0,False,weak_reduced
2026-03-27,688012,,15.0,0,False,weak_reduced
2026-03-27,688515,,15.0,0,False,weak_reduced
2026-03-27,300726,,13.5,0,False,weak_reduced
2026-03-27,000733,,13.5,0,False,weak_reduced
2026-03-27,688777,,13.5,0,False,weak_reduced
2026-03-30,300726,,13.5,0,False,weak_reduced
2026-03-30,000733,,13.5,0,False,weak_reduced
2026-03-30,688777,,13.5,0,False,weak_reduced
2026-03-30,688586,,13.5,0,False,weak_reduced
2026-03-30,600378,,13.5,0,False,weak_reduced
2026-03-31,300726,,13.5,0,False,weak_reduced
2026-03-31,000733,,13.5,0,False,weak_reduced
2026-03-31,688777,,13.5,0,False,weak_reduced
2026-03-31,688586,,13.5,0,False,weak_reduced
2026-03-31,600378,,13.5,0,False,weak_reduced
2026-04-01,601212,,15.0,0,False,choppy
2026-04-01,300726,,13.5,0,False,choppy
2026-04-01,000733,,13.5,0,False,choppy
2026-04-01,688777,,13.5,0,False,choppy
2026-04-01,688586,,13.5,0,False,choppy
2026-04-02,601212,,15.0,0,False,choppy
2026-04-02,300726,,13.5,0,False,choppy
2026-04-02,000733,,13.5,0,False,choppy
2026-04-02,688777,,13.5,0,False,choppy
2026-04-02,688586,,13.5,0,False,choppy
2026-04-03,688777,,15.0,0,False,choppy
2026-04-03,002264,,15.0,0,False,choppy
2026-04-03,002951,,15.0,0,False,choppy
2026-04-03,300726,,13.5,0,False,choppy
2026-04-03,000733,,13.5,0,False,choppy
2026-04-07,688777,,15.0,0,False,strong
2026-04-07,002264,,15.0,0,False,strong
2026-04-07,301489,,15.0,0,False,strong
2026-04-07,300726,,13.5,0,False,strong
2026-04-07,000733,,13.5,0,False,strong
2026-04-08,300726,,13.5,0,False,strong
2026-04-08,000733,,13.5,0,False,strong
2026-04-08,688777,,13.5,0,False,strong
2026-04-08,688586,,13.5,0,False,strong
2026-04-08,600378,,13.5,0,False,strong
2026-04-09,300726,,13.5,0,False,strong
2026-04-09,000733,,13.5,0,False,strong
2026-04-09,688777,,13.5,0,False,strong
2026-04-09,688586,,13.5,0,False,strong
2026-04-09,600378,,13.5,0,False,strong
2026-04-10,000733,,13.5,0,False,strong
2026-04-10,688777,,13.5,0,False,strong
2026-04-10,688586,,13.5,0,False,strong
2026-04-10,600378,,13.5,0,False,strong
2026-04-10,688033,,13.5,0,False,strong
2026-04-13,300726,,13.5,0,False,strong
2026-04-13,000733,,13.5,0,False,strong
2026-04-13,688777,,13.5,0,False,strong
2026-04-13,688586,,13.5,0,False,strong
2026-04-13,600378,,13.5,0,False,strong
2026-04-14,000733,,13.5,0,False,strong
2026-04-14,688777,,13.5,0,False,strong
2026-04-14,688586,,13.5,0,False,strong
2026-04-14,300159,,13.5,0,False,strong
2026-04-14,605589,,13.5,0,False,strong
2026-04-15,000733,,13.5,0,False,strong
2026-04-15,688777,,13.5,0,False,strong
2026-04-15,688586,,13.5,0,False,strong
2026-04-15,300159,,13.5,0,False,strong
2026-04-15,603311,,13.5,0,False,strong
2026-04-16,688777,,13.5,0,False,strong
2026-04-16,688033,,13.5,0,False,strong
2026-04-16,300159,,13.5,0,False,strong
2026-04-16,603311,,13.5,0,False,strong
2026-04-16,605589,,13.5,0,False,strong
2026-04-17,301182,,13.5,0,False,strong
2026-04-17,600487,,13.5,0,False,strong
2026-04-17,002384,,13.5,0,False,strong
2026-04-17,688498,,13.5,0,False,strong
2026-04-17,300285,,13.5,0,False,strong
2026-04-20,300620,,13.5,0,False,strong
2026-04-20,301182,,13.5,0,False,strong
2026-04-20,600869,,13.5,0,False,strong
2026-04-20,600487,,13.5,0,False,strong
2026-04-20,688143,,13.5,0,False,strong
2026-04-21,300620,,13.5,0,False,strong
2026-04-21,600869,,13.5,0,False,strong
2026-04-21,600487,,13.5,0,False,strong
2026-04-21,688143,,13.5,0,False,strong
2026-04-21,002384,,13.5,0,False,strong
2026-04-22,600105,,13.5,0,False,strong
2026-04-22,300620,,13.5,0,False,strong
2026-04-22,301182,,13.5,0,False,strong
2026-04-22,600869,,13.5,0,False,strong
2026-04-22,600487,,13.5,0,False,strong
2026-04-23,688519,,13.5,0,False,strong
2026-04-23,301419,,13.5,0,False,strong
2026-04-23,688498,,13.5,0,False,strong
2026-04-23,301182,,13.5,0,False,strong
2026-04-23,600869,,13.5,0,False,strong
2026-04-24,688519,,13.5,0,False,strong
2026-04-24,300620,,13.5,0,False,strong
2026-04-24,301312,,13.5,0,False,strong
2026-04-24,688143,,13.5,0,False,strong
2026-04-24,301419,,13.5,0,False,strong
2026-04-27,688519,,13.5,0,False,strong
2026-04-27,300620,,13.5,0,False,strong
2026-04-27,301312,,13.5,0,False,strong
2026-04-27,688143,,13.5,0,False,strong
2026-04-27,301419,,13.5,0,False,strong
2026-04-28,688519,,13.5,0,False,strong
2026-04-28,300620,,13.5,0,False,strong
2026-04-28,301312,,13.5,0,False,strong
2026-04-28,300285,,13.5,0,False,strong
2026-04-28,688143,,13.5,0,False,strong
2026-04-29,688519,,13.5,0,False,strong
2026-04-29,300620,,13.5,0,False,strong
2026-04-29,301312,,13.5,0,False,strong
2026-04-29,688143,,13.5,0,False,strong
2026-04-29,301419,,13.5,0,False,strong
2026-04-30,603124,,13.5,0,False,strong
2026-04-30,600869,,13.5,0,False,strong
2026-04-30,601208,,13.5,0,False,strong
2026-04-30,600522,,13.5,0,False,strong
2026-04-30,603800,,13.5,0,False,strong
2026-05-06,600869,,13.5,0,False,strong
2026-05-06,601208,,13.5,0,False,strong
2026-05-06,600522,,13.5,0,False,strong
2026-05-06,688700,,13.5,0,False,strong
2026-05-06,688519,,13.5,0,False,strong
2026-05-07,600869,,13.5,0,False,strong
2026-05-07,601208,,13.5,0,False,strong
2026-05-07,600522,,13.5,0,False,strong
2026-05-07,603800,,13.5,0,False,strong
2026-05-07,002859,,13.5,0,False,strong
2026-05-08,688519,,13.5,0,False,strong
2026-05-08,300620,,13.5,0,False,strong
2026-05-08,301419,,13.5,0,False,strong
2026-05-08,301338,,13.5,0,False,strong
2026-05-08,603124,,13.5,0,False,strong
2026-05-11,688519,,13.5,0,False,strong
2026-05-11,300620,,13.5,0,False,strong
2026-05-11,301312,,13.5,0,False,strong
2026-05-11,300285,,13.5,0,False,strong
2026-05-11,301419,,13.5,0,False,strong
2026-05-12,688809,,13.5,0,False,strong
2026-05-12,688519,,13.5,0,False,strong
2026-05-12,300620,,13.5,0,False,strong
2026-05-12,301312,,13.5,0,False,strong
2026-05-12,300285,,13.5,0,False,strong
2026-05-13,688519,,13.5,0,False,strong
2026-05-13,300620,,13.5,0,False,strong
2026-05-13,301312,,13.5,0,False,strong
2026-05-13,301013,,13.5,0,False,strong
2026-05-13,300285,,13.5,0,False,strong
2026-05-14,688519,,13.5,0,False,strong
2026-05-14,300620,,13.5,0,False,strong
2026-05-14,301312,,13.5,0,False,strong
2026-05-14,300285,,13.5,0,False,strong
2026-05-14,301419,,13.5,0,False,strong
2026-05-15,688805,,13.5,0,False,strong
2026-05-15,300666,,13.5,0,False,strong
2026-05-15,301312,,13.5,0,False,strong
2026-05-15,601137,,13.5,0,False,strong
2026-05-15,688079,,13.5,0,False,strong
2026-05-18,301297,,13.5,0,False,strong
2026-05-18,600378,,13.5,0,False,strong
2026-05-18,688519,,13.5,0,False,strong
2026-05-18,300620,,13.5,0,False,strong
2026-05-18,301312,,13.5,0,False,strong
2026-05-19,301297,,13.5,0,False,strong
2026-05-19,600378,,13.5,0,False,strong
2026-05-19,600160,,13.5,0,False,strong
2026-05-19,300666,,13.5,0,False,strong
2026-05-19,301312,,13.5,0,False,strong
2026-05-20,301297,,13.5,0,False,strong
2026-05-20,600378,,13.5,0,False,strong
2026-05-20,603633,,13.5,0,False,strong
2026-05-20,300666,,13.5,0,False,strong
2026-05-20,301128,,13.5,0,False,strong
2026-05-21,301297,,13.5,0,False,strong
2026-05-21,600378,,13.5,0,False,strong
2026-05-21,603633,,13.5,0,False,strong
2026-05-21,600160,,13.5,0,False,strong
2026-05-21,300666,,13.5,0,False,strong
2026-05-22,688802,,13.5,0,False,strong
2026-05-22,601137,,13.5,0,False,strong
2026-05-22,301338,,13.5,0,False,strong
2026-05-22,301297,,13.5,0,False,strong
2026-05-22,600378,,13.5,0,False,strong
2026-05-25,601137,,13.5,0,False,strong
2026-05-25,301338,,13.5,0,False,strong
2026-05-25,600378,,13.5,0,False,strong
2026-05-25,603633,,13.5,0,False,strong
2026-05-25,600160,,13.5,0,False,strong
2026-05-26,601137,,13.5,0,False,strong
2026-05-26,301338,,13.5,0,False,strong
2026-05-26,301297,,13.5,0,False,strong
2026-05-26,600378,,13.5,0,False,strong
2026-05-26,603633,,13.5,0,False,strong
2026-05-27,601137,,13.5,0,False,strong
2026-05-27,301338,,13.5,0,False,strong
2026-05-27,688809,,13.5,0,False,strong
2026-05-27,688816,,13.5,0,False,strong
2026-05-27,301297,,13.5,0,False,strong
2026-05-28,301312,,13.5,0,False,strong
2026-05-28,601137,,13.5,0,False,strong
2026-05-28,688079,,13.5,0,False,strong
2026-05-28,301338,,13.5,0,False,strong
2026-05-28,688805,,13.5,0,False,strong
2026-05-29,601137,,13.5,0,False,strong
2026-05-29,688079,,13.5,0,False,strong
2026-05-29,603389,,13.5,0,False,strong
2026-05-29,002046,,13.5,0,False,strong
2026-05-29,688816,,13.5,0,False,strong
2026-06-01,688079,,13.5,0,False,strong
2026-06-01,301338,,13.5,0,False,strong
2026-06-01,002171,,13.5,0,False,strong
2026-06-01,688028,,13.5,0,False,strong
2026-06-01,603389,,13.5,0,False,strong
2026-06-02,688079,,13.5,0,False,strong
2026-06-02,301338,,13.5,0,False,strong
2026-06-02,002171,,13.5,0,False,strong
2026-06-02,603389,,13.5,0,False,strong
2026-06-02,002046,,13.5,0,False,strong
