date,code,name,score_ml,total_score,max_score,market_state
2026-02-26,000733,,12,74,115,strong
2026-02-26,000962,,14,88,115,strong
2026-02-26,600871,,14,66,115,strong
2026-02-26,002155,,13,61,115,strong
2026-02-26,300620,,14,58,115,strong
2026-02-26,600522,,14,93,115,strong
2026-02-26,688143,,14,58,115,strong
2026-02-26,605589,,13,93,115,strong
2026-02-26,002306,,14,64,115,strong
2026-02-26,301312,,13,89,115,strong
2026-02-26,601869,,14,88,115,strong
2026-02-26,300956,,14,73,115,strong
2026-02-26,688187,,13,78,115,strong
2026-02-26,600378,,14,64,115,strong
2026-02-26,688147,,14,87,115,strong
2026-02-26,688519,,14,90,115,strong
2026-02-26,002056,,14,90,115,strong
2026-02-26,002667,,14,56,115,strong
2026-02-26,600028,,13,58,115,strong
2026-02-26,603045,,14,91,115,strong
2026-02-26,301018,,14,90,115,strong
2026-02-26,000960,,14,62,115,strong
2026-02-26,002634,,14,83,115,strong
2026-02-26,300285,,14,90,115,strong
2026-02-26,688033,,14,94,115,strong
2026-02-26,301419,,14,90,115,strong
2026-02-26,603773,,14,63,115,strong
2026-02-26,300757,,14,55,115,strong
2026-02-26,600098,,13,66,115,strong
2026-02-26,300159,,14,64,115,strong
2026-02-26,301182,,14,98,115,strong
2026-02-26,600301,,13,61,115,strong
2026-02-26,300726,,14,94,115,strong
2026-02-26,688586,,14,60,115,strong
2026-02-26,688150,,14,93,115,strong
2026-02-26,002278,,13,66,115,strong
2026-02-26,601899,,14,62,115,strong
2026-02-26,300706,,14,93,115,strong
2026-02-27,600487,,14,94,115,strong
2026-02-27,688498,,14,64,115,strong
2026-02-27,688260,,13,93,115,strong
2026-02-27,600282,,14,67,115,strong
2026-02-27,000733,,13,93,115,strong
2026-02-27,600459,,14,88,115,strong
2026-02-27,600871,,14,63,115,strong
2026-02-27,002155,,13,64,115,strong
2026-02-27,300620,,14,58,115,strong
2026-02-27,600522,,14,92,115,strong
2026-02-27,688143,,14,58,115,strong
2026-02-27,603993,,14,58,115,strong
2026-02-27,300084,,12,61,115,strong
2026-02-27,605589,,13,93,115,strong
2026-02-27,688028,,14,89,115,strong
2026-02-27,002171,,14,74,115,strong
2026-02-27,600105,,13,92,115,strong
2026-02-27,002306,,14,65,115,strong
2026-02-27,601869,,14,88,115,strong
2026-02-27,300956,,14,70,115,strong
2026-02-27,688187,,13,70,115,strong
2026-02-27,600378,,14,64,115,strong
2026-02-27,688147,,14,86,115,strong
2026-02-27,002056,,14,92,115,strong
2026-02-27,002667,,14,65,115,strong
2026-02-27,600028,,13,56,115,strong
2026-02-27,603045,,14,90,115,strong
2026-02-27,603588,,14,91,115,strong
2026-02-27,301018,,14,90,115,strong
2026-02-27,000960,,14,95,115,strong
2026-02-27,002634,,14,75,115,strong
2026-02-27,688033,,14,94,115,strong
2026-02-27,603773,,14,92,115,strong
2026-02-27,603389,,14,64,115,strong
2026-02-27,300757,,14,54,115,strong
2026-02-27,600098,,13,69,115,strong
2026-02-27,301360,,13,91,115,strong
2026-02-27,600961,,14,79,115,strong
2026-02-27,300159,,14,65,115,strong
2026-02-27,301182,,14,88,115,strong
2026-02-27,600301,,14,95,115,strong
2026-02-27,300706,,14,92,115,strong
2026-02-27,002046,,14,89,115,strong
2026-02-27,300726,,14,94,115,strong
2026-02-27,688586,,14,58,115,strong
2026-02-27,688150,,13,91,115,strong
2026-02-27,601899,,14,65,115,strong
2026-02-27,000737,,14,58,115,strong
2026-02-27,600367,,14,88,115,strong
2026-03-02,688498,,14,91,115,strong
2026-03-02,688260,,13,84,115,strong
2026-03-02,600282,,14,73,115,strong
2026-03-02,000733,,14,94,115,strong
2026-03-02,000962,,14,90,115,strong
2026-03-02,600871,,14,70,115,strong
2026-03-02,002384,,13,90,115,strong
2026-03-02,600522,,14,90,115,strong
2026-03-02,688143,,14,55,115,strong
2026-03-02,301528,,14,78,115,strong
2026-03-02,600759,,14,89,115,strong
2026-03-02,002871,,13,92,115,strong
2026-03-02,301312,,14,88,115,strong
2026-03-02,601869,,14,85,115,strong
2026-03-02,300370,,14,58,115,strong
2026-03-02,688187,,13,66,115,strong
2026-03-02,600378,,14,81,115,strong
2026-03-02,688519,,14,82,115,strong
2026-03-02,002667,,14,74,115,strong
2026-03-02,600028,,13,71,115,strong
2026-03-02,688377,,14,90,115,strong
2026-03-02,603588,,14,89,115,strong
2026-03-02,601600,,14,73,115,strong
2026-03-02,301018,,14,92,115,strong
2026-03-02,000960,,13,93,115,strong
2026-03-02,300285,,14,88,115,strong
2026-03-02,301419,,14,72,115,strong
2026-03-02,002207,,14,90,115,strong
2026-03-02,600098,,13,80,115,strong
2026-03-02,600961,,14,89,115,strong
2026-03-02,300159,,14,67,115,strong
2026-03-02,000070,,14,92,115,strong
2026-03-02,301182,,14,55,115,strong
2026-03-02,300726,,14,94,115,strong
2026-03-02,688586,,13,64,115,strong
2026-03-02,002353,,12,88,115,strong
2026-03-02,601899,,13,63,115,strong
2026-03-02,300706,,13,83,115,strong
2026-03-03,688498,,14,90,115,strong
2026-03-03,600282,,14,72,115,strong
2026-03-03,000962,,14,84,115,strong
2026-03-03,688521,,13,51,115,strong
2026-03-03,600459,,14,87,115,strong
2026-03-03,688702,,14,88,115,strong
2026-03-03,600871,,14,79,115,strong
2026-03-03,002384,,14,90,115,strong
2026-03-03,688143,,14,54,115,strong
2026-03-03,600522,,14,84,115,strong
2026-03-03,605589,,13,87,115,strong
2026-03-03,002871,,13,89,115,strong
2026-03-03,601869,,14,84,115,strong
2026-03-03,600378,,14,58,115,strong
2026-03-03,002409,,14,56,115,strong
2026-03-03,688377,,13,93,115,strong
2026-03-03,601600,,14,77,115,strong
2026-03-03,301018,,13,84,115,strong
2026-03-03,000612,,14,68,115,strong
2026-03-03,000426,,13,62,115,strong
2026-03-03,600575,,13,70,115,strong
2026-03-03,688033,,14,88,115,strong
2026-03-03,300159,,14,59,115,strong
2026-03-03,301182,,14,54,115,strong
2026-03-03,300726,,14,59,115,strong
2026-03-03,688586,,13,57,115,strong
2026-03-03,002353,,14,94,115,strong
2026-03-03,001299,,14,92,115,strong
2026-03-03,688146,,13,81,115,strong
2026-03-04,688498,,14,89,115,strong
2026-03-04,600282,,14,70,115,strong
2026-03-04,000962,,13,84,115,strong
2026-03-04,688521,,14,52,115,strong
2026-03-04,600459,,14,87,115,strong
2026-03-04,688702,,14,82,115,strong
2026-03-04,600871,,14,91,115,strong
2026-03-04,002384,,13,88,115,strong
2026-03-04,600522,,12,83,115,strong
2026-03-04,605589,,13,87,115,strong
2026-03-04,002871,,13,73,115,strong
2026-03-04,600105,,14,55,115,strong
2026-03-04,601869,,14,83,115,strong
2026-03-04,600378,,14,58,115,strong
2026-03-04,688377,,13,86,115,strong
2026-03-04,601600,,14,89,115,strong
2026-03-04,002532,,14,64,115,strong
2026-03-04,301018,,14,86,115,strong
2026-03-04,000612,,14,72,115,strong
2026-03-04,600575,,13,67,115,strong
2026-03-04,688033,,14,85,115,strong
2026-03-04,601808,,14,95,115,strong
2026-03-04,600869,,14,55,115,strong
2026-03-04,301182,,14,53,115,strong
2026-03-04,002353,,12,85,115,strong
2026-03-04,600595,,14,76,115,strong
2026-03-04,688146,,13,74,115,strong
2026-03-04,300706,,13,54,115,strong
2026-03-05,688498,,14,91,115,strong
2026-03-05,600282,,14,63,115,strong
2026-03-05,000962,,14,87,115,strong
2026-03-05,000807,,14,89,115,strong
2026-03-05,600459,,14,59,115,strong
2026-03-05,600871,,14,91,115,strong
2026-03-05,002384,,13,84,115,strong
2026-03-05,600522,,14,87,115,strong
2026-03-05,300084,,13,88,115,strong
2026-03-05,600105,,14,57,115,strong
2026-03-05,002871,,13,54,115,strong
2026-03-05,300370,,14,58,115,strong
2026-03-05,601869,,14,55,115,strong
2026-03-05,600378,,14,58,115,strong
2026-03-05,600028,,13,80,115,strong
2026-03-05,688377,,14,86,115,strong
2026-03-05,688597,,13,51,115,strong
2026-03-05,002532,,14,71,115,strong
2026-03-05,601600,,14,89,115,strong
2026-03-05,301018,,14,88,115,strong
2026-03-05,600575,,13,67,115,strong
2026-03-05,600869,,14,57,115,strong
2026-03-05,301182,,14,55,115,strong
2026-03-05,600595,,14,63,115,strong
2026-03-05,600237,,13,63,115,strong
2026-03-05,300179,,12,82,115,strong
2026-03-05,001299,,13,71,115,strong
2026-03-06,688498,,14,93,115,strong
2026-03-06,600487,,14,89,115,strong
2026-03-06,600282,,14,56,115,strong
2026-03-06,000962,,13,84,115,strong
2026-03-06,600871,,14,72,115,strong
2026-03-06,600685,,14,53,115,strong
2026-03-06,002384,,14,87,115,strong
2026-03-06,600522,,12,87,115,strong
2026-03-06,601869,,14,58,115,strong
2026-03-06,688519,,14,54,115,strong
2026-03-06,600378,,14,58,115,strong
2026-03-06,600028,,13,66,115,strong
2026-03-06,688597,,12,70,115,strong
2026-03-06,002921,,14,80,115,strong
2026-03-06,301018,,13,88,115,strong
2026-03-06,300285,,13,83,115,strong
2026-03-06,600575,,13,66,115,strong
2026-03-06,688033,,14,58,115,strong
2026-03-06,600869,,14,59,115,strong
2026-03-06,301182,,14,63,115,strong
2026-03-06,000070,,14,56,115,strong
2026-03-06,300091,,14,52,115,strong
2026-03-06,600237,,13,63,115,strong
2026-03-09,600487,,14,80,115,strong
2026-03-09,002851,,14,54,115,strong
2026-03-09,600282,,14,57,115,strong
2026-03-09,000962,,14,84,115,strong
2026-03-09,600871,,14,69,115,strong
2026-03-09,600121,,14,62,115,strong
2026-03-09,605589,,13,57,115,strong
2026-03-09,601869,,14,68,115,strong
2026-03-09,300370,,14,55,115,strong
2026-03-09,000010,,14,78,115,strong
2026-03-09,600028,,13,64,115,strong
2026-03-09,603045,,14,90,115,strong
2026-03-09,688597,,14,77,115,strong
2026-03-09,688377,,14,83,115,strong
2026-03-09,300305,,14,61,115,strong
2026-03-09,600575,,13,69,115,strong
2026-03-09,688033,,14,58,115,strong
2026-03-09,002207,,13,82,115,strong
2026-03-09,600869,,14,59,115,strong
2026-03-09,000070,,12,54,115,strong
2026-03-09,002053,,13,88,115,strong
2026-03-10,688498,,14,93,115,strong
2026-03-10,600487,,14,79,115,strong
2026-03-10,600871,,14,60,115,strong
2026-03-10,002384,,14,93,115,strong
2026-03-10,300814,,14,83,115,strong
2026-03-10,002015,,13,88,115,strong
2026-03-10,605589,,13,57,115,strong
2026-03-10,601869,,14,57,115,strong
2026-03-10,688519,,14,54,115,strong
2026-03-10,000010,,14,78,115,strong
2026-03-10,600028,,14,58,115,strong
2026-03-10,688597,,14,81,115,strong
2026-03-10,300305,,14,60,115,strong
2026-03-10,300285,,14,84,115,strong
2026-03-10,600575,,13,63,115,strong
2026-03-10,301419,,14,87,115,strong
2026-03-10,002480,,14,77,115,strong
2026-03-10,601808,,14,85,115,strong
2026-03-10,600869,,13,58,115,strong
2026-03-10,301182,,14,82,115,strong
2026-03-10,301338,,14,90,115,strong
2026-03-11,600487,,14,79,115,strong
2026-03-11,600282,,13,57,115,strong
2026-03-11,600389,,13,88,115,strong
2026-03-11,600871,,14,58,115,strong
2026-03-11,688143,,14,60,115,strong
2026-03-11,600522,,14,67,115,strong
2026-03-11,300814,,14,82,115,strong
2026-03-11,301128,,14,58,115,strong
2026-03-11,002015,,13,87,115,strong
2026-03-11,605589,,13,58,115,strong
2026-03-11,601869,,14,60,115,strong
2026-03-11,002386,,14,55,115,strong
2026-03-11,000010,,14,71,115,strong
2026-03-11,002667,,14,89,115,strong
2026-03-11,002145,,13,67,115,strong
2026-03-11,688597,,14,79,115,strong
2026-03-11,300305,,14,60,115,strong
2026-03-11,600575,,13,64,115,strong
2026-03-11,688033,,14,59,115,strong
2026-03-11,601808,,14,59,115,strong
2026-03-11,600869,,14,64,115,strong
2026-03-11,000629,,13,54,115,strong
2026-03-11,000688,,13,54,115,strong
2026-03-12,600487,,13,77,115,choppy
2026-03-12,600282,,13,57,115,choppy
2026-03-12,000962,,14,56,115,choppy
2026-03-12,600389,,14,90,115,choppy
2026-03-12,300814,,14,85,115,choppy
2026-03-12,605589,,13,58,115,choppy
2026-03-12,000010,,13,63,115,choppy
2026-03-12,002145,,14,56,115,choppy
2026-03-12,688597,,14,74,115,choppy
2026-03-12,300305,,14,60,115,choppy
2026-03-12,600008,,13,60,115,choppy
2026-03-12,601699,,13,63,115,choppy
2026-03-12,600575,,13,71,115,choppy
2026-03-12,600869,,14,58,115,choppy
2026-03-12,000070,,13,57,115,choppy
2026-03-12,000629,,13,52,115,choppy
2026-03-12,000688,,13,52,115,choppy
2026-03-13,600487,,14,56,115,choppy
2026-03-13,600282,,13,63,115,choppy
2026-03-13,600389,,13,93,115,choppy
2026-03-13,600121,,14,87,115,choppy
2026-03-13,300814,,14,52,115,choppy
2026-03-13,605589,,13,58,115,choppy
2026-03-13,000010,,14,73,115,choppy
2026-03-13,002145,,14,54,115,choppy
2026-03-13,600008,,13,59,115,choppy
2026-03-13,601699,,13,72,115,choppy
2026-03-13,000893,,13,89,115,choppy
2026-03-13,600575,,13,65,115,choppy
2026-03-13,600869,,14,56,115,choppy
2026-03-13,300072,,14,90,115,choppy
2026-03-13,600237,,12,54,115,choppy
2026-03-13,000688,,14,59,115,choppy
2026-03-13,600096,,14,54,115,choppy
2026-03-17,600389,,13,81,115,choppy
2026-03-17,600522,,14,58,115,choppy
2026-03-17,688519,,14,90,115,choppy
2026-03-17,601869,,14,54,115,choppy
2026-03-17,002667,,13,81,115,choppy
2026-03-17,600180,,14,67,115,choppy
2026-03-17,301018,,14,58,115,choppy
2026-03-17,600575,,13,63,115,choppy
2026-03-17,301419,,12,83,115,choppy
2026-03-17,688079,,14,54,115,choppy
2026-03-17,002859,,14,70,115,choppy
2026-03-17,301338,,13,53,115,choppy
2026-03-18,301018,,14,58,115,choppy
2026-03-18,600563,,13,92,115,choppy
2026-03-18,688519,,14,89,115,choppy
2026-03-18,601869,,14,54,115,choppy
2026-03-18,300975,,12,89,115,choppy
2026-03-18,600575,,13,62,115,choppy
2026-03-18,000010,,14,66,115,choppy
2026-03-18,301419,,13,88,115,choppy
2026-03-18,600180,,14,56,115,choppy
2026-03-18,301338,,13,53,115,choppy
2026-03-18,603311,,14,67,115,choppy
2026-04-01,600869,,14,73,115,choppy
2026-04-01,002957,,14,60,115,choppy
2026-04-01,300975,,13,53,115,choppy
2026-04-01,000908,,13,83,115,choppy
2026-04-01,601869,,14,89,115,choppy
2026-04-01,000504,,14,62,115,choppy
2026-04-01,600129,,14,60,115,choppy
2026-04-01,002198,,14,60,115,choppy
2026-04-01,603843,,14,94,115,choppy
2026-04-01,603311,,14,82,115,choppy
2026-04-01,600522,,14,71,115,choppy
2026-04-02,600869,,14,80,115,choppy
2026-04-02,002957,,14,60,115,choppy
2026-04-02,300975,,14,54,115,choppy
2026-04-02,601869,,14,89,115,choppy
2026-04-02,000504,,14,62,115,choppy
2026-04-02,600129,,14,60,115,choppy
2026-04-02,301419,,14,52,115,choppy
2026-04-02,002198,,14,60,115,choppy
2026-04-02,603843,,14,94,115,choppy
2026-04-02,600158,,13,82,115,choppy
2026-04-02,600522,,14,81,115,choppy
2026-04-03,600869,,14,94,115,choppy
2026-04-03,688097,,14,61,115,choppy
2026-04-03,002957,,14,91,115,choppy
2026-04-03,301312,,13,88,115,choppy
2026-04-03,601869,,14,90,115,choppy
2026-04-03,301419,,14,54,115,choppy
2026-04-03,603843,,14,93,115,choppy
2026-04-03,300666,,14,60,115,choppy
2026-04-03,600158,,13,60,115,choppy
2026-04-03,600522,,14,94,115,choppy
2026-04-07,600869,,14,93,115,strong
2026-04-07,688097,,14,61,115,strong
2026-04-07,605589,,14,80,115,strong
2026-04-07,688079,,14,75,115,strong
2026-04-07,002957,,14,91,115,strong
2026-04-07,301312,,14,89,115,strong
2026-04-07,601869,,14,90,115,strong
2026-04-07,688805,,13,62,115,strong
2026-04-07,600195,,14,64,115,strong
2026-04-07,301419,,13,68,115,strong
2026-04-07,688702,,14,71,115,strong
2026-04-07,603843,,13,87,115,strong
2026-04-07,300666,,14,90,115,strong
2026-04-07,600158,,14,78,115,strong
2026-04-07,688146,,13,61,115,strong
2026-04-07,600522,,14,93,115,strong
2026-04-08,688097,,14,61,115,strong
2026-04-08,002957,,14,91,115,strong
2026-04-08,688702,,14,92,115,strong
2026-04-08,300666,,14,90,115,strong
2026-04-08,600522,,14,93,115,strong
2026-04-08,605589,,14,65,115,strong
2026-04-08,301312,,13,88,115,strong
2026-04-08,601869,,14,90,115,strong
2026-04-08,603843,,14,88,115,strong
2026-04-08,301018,,14,64,115,strong
2026-04-08,688805,,13,92,115,strong
2026-04-08,301419,,14,90,115,strong
2026-04-08,688079,,14,90,115,strong
2026-04-08,600869,,14,93,115,strong
2026-04-08,300975,,14,64,115,strong
2026-04-08,301338,,14,60,115,strong
2026-04-08,688146,,14,92,115,strong
2026-04-09,688097,,14,91,115,strong
2026-04-09,688702,,14,92,115,strong
2026-04-09,300666,,14,90,115,strong
2026-04-09,600522,,14,93,115,strong
2026-04-09,605589,,13,64,115,strong
2026-04-09,600105,,12,91,115,strong
2026-04-09,301312,,14,89,115,strong
2026-04-09,603843,,14,88,115,strong
2026-04-09,600158,,14,85,115,strong
2026-04-09,301018,,14,94,115,strong
2026-04-09,688805,,13,92,115,strong
2026-04-09,301419,,13,89,115,strong
2026-04-09,688079,,14,90,115,strong
2026-04-09,600869,,14,93,115,strong
2026-04-09,002903,,13,75,115,strong
2026-04-09,002859,,14,63,115,strong
2026-04-09,300975,,13,90,115,strong
2026-04-09,688146,,14,92,115,strong
2026-04-10,688097,,14,91,115,strong
2026-04-10,002957,,13,90,115,strong
2026-04-10,688702,,14,92,115,strong
2026-04-10,300666,,14,90,115,strong
2026-04-10,600522,,14,88,115,strong
2026-04-10,605589,,14,95,115,strong
2026-04-10,601869,,13,89,115,strong
2026-04-10,603843,,14,87,115,strong
2026-04-10,301018,,14,94,115,strong
2026-04-10,688805,,12,92,115,strong
2026-04-10,688079,,14,90,115,strong
2026-04-10,600869,,14,94,115,strong
2026-04-10,002903,,14,90,115,strong
2026-04-10,002859,,12,62,115,strong
2026-04-10,300975,,14,91,115,strong
2026-04-10,688146,,13,91,115,strong
2026-04-13,688097,,14,90,115,strong
2026-04-13,688498,,14,92,115,strong
2026-04-13,600487,,14,87,115,strong
2026-04-13,002957,,14,90,115,strong
2026-04-13,688702,,14,91,115,strong
2026-04-13,002897,,14,93,115,strong
2026-04-13,300666,,14,89,115,strong
2026-04-13,300620,,14,92,115,strong
2026-04-13,688143,,14,86,115,strong
2026-04-13,600522,,14,58,115,strong
2026-04-13,605589,,14,95,115,strong
2026-04-13,688519,,14,58,115,strong
2026-04-13,001287,,14,91,115,strong
2026-04-13,603843,,14,68,115,strong
2026-04-13,301018,,14,94,115,strong
2026-04-13,688805,,13,87,115,strong
2026-04-13,301419,,13,87,115,strong
2026-04-13,688205,,14,87,115,strong
2026-04-13,688079,,14,89,115,strong
2026-04-13,002281,,14,93,115,strong
2026-04-13,300548,,14,93,115,strong
2026-04-13,600869,,14,88,115,strong
2026-04-13,002903,,14,89,115,strong
2026-04-13,301182,,14,56,115,strong
2026-04-13,002859,,14,64,115,strong
2026-04-13,300975,,14,90,115,strong
2026-04-14,688668,,14,88,115,strong
2026-04-14,688097,,14,90,115,strong
2026-04-14,688498,,14,92,115,strong
2026-04-14,600487,,14,57,115,strong
2026-04-14,688702,,14,90,115,strong
2026-04-14,002897,,14,93,115,strong
2026-04-14,300666,,14,89,115,strong
2026-04-14,300620,,14,92,115,strong
2026-04-14,002384,,14,92,115,strong
2026-04-14,688143,,14,86,115,strong
2026-04-14,605589,,14,95,115,strong
2026-04-14,601869,,14,86,115,strong
2026-04-14,688519,,12,89,115,strong
2026-04-14,001287,,14,90,115,strong
2026-04-14,301018,,14,94,115,strong
2026-04-14,688805,,13,87,115,strong
2026-04-14,688205,,13,86,115,strong
2026-04-14,300308,,14,93,115,strong
2026-04-14,688079,,14,89,115,strong
2026-04-14,002281,,14,93,115,strong
2026-04-14,300548,,14,93,115,strong
2026-04-14,600869,,14,88,115,strong
2026-04-14,002903,,14,89,115,strong
2026-04-14,688313,,13,92,115,strong
2026-04-14,301182,,14,86,115,strong
2026-04-14,002859,,13,71,115,strong
2026-04-14,300975,,14,90,115,strong
2026-04-14,688146,,13,89,115,strong
2026-04-14,603311,,12,93,115,strong
2026-04-15,688668,,14,90,115,strong
2026-04-15,688498,,14,94,115,strong
2026-04-15,600487,,14,58,115,strong
2026-04-15,688702,,14,88,115,strong
2026-04-15,002897,,14,94,115,strong
2026-04-15,300666,,14,84,115,strong
2026-04-15,300620,,14,88,115,strong
2026-04-15,002384,,14,94,115,strong
2026-04-15,301128,,14,84,115,strong
2026-04-15,605589,,14,95,115,strong
2026-04-15,301312,,14,87,115,strong
2026-04-15,601869,,14,88,115,strong
2026-04-15,688519,,14,93,115,strong
2026-04-15,001287,,14,88,115,strong
2026-04-15,603124,,13,88,115,strong
2026-04-15,688195,,14,84,115,strong
2026-04-15,301018,,14,92,115,strong
2026-04-15,688805,,14,91,115,strong
2026-04-15,301419,,13,86,115,strong
2026-04-15,688205,,14,88,115,strong
2026-04-15,300308,,14,94,115,strong
2026-04-15,603773,,14,90,115,strong
2026-04-15,688079,,14,90,115,strong
2026-04-15,002281,,14,88,115,strong
2026-04-15,300548,,14,94,115,strong
2026-04-15,688700,,14,89,115,strong
2026-04-15,600869,,14,83,115,strong
2026-04-15,301182,,14,94,115,strong
2026-04-15,688313,,14,94,115,strong
2026-04-15,002859,,14,61,115,strong
2026-04-15,688167,,14,84,115,strong
2026-04-15,688146,,14,90,115,strong
2026-04-15,603311,,14,95,115,strong
2026-04-16,688668,,14,90,115,strong
2026-04-16,688097,,13,87,115,strong
2026-04-16,688498,,14,94,115,strong
2026-04-16,600487,,14,58,115,strong
2026-04-16,002957,,14,88,115,strong
2026-04-16,688702,,14,89,115,strong
2026-04-16,002897,,14,93,115,strong
2026-04-16,300666,,14,84,115,strong
2026-04-16,300620,,14,88,115,strong
2026-04-16,002384,,14,94,115,strong
2026-04-16,688143,,14,88,115,strong
2026-04-16,301128,,14,90,115,strong
2026-04-16,605589,,14,95,115,strong
2026-04-16,301312,,13,85,115,strong
2026-04-16,601869,,13,87,115,strong
2026-04-16,001287,,14,89,115,strong
2026-04-16,688195,,14,84,115,strong
2026-04-16,301018,,14,94,115,strong
2026-04-16,301419,,13,85,115,strong
2026-04-16,688205,,14,87,115,strong
2026-04-16,688079,,14,90,115,strong
2026-04-16,002281,,14,87,115,strong
2026-04-16,300548,,14,93,115,strong
2026-04-16,600869,,14,58,115,strong
2026-04-16,301182,,14,94,115,strong
2026-04-16,688313,,14,93,115,strong
2026-04-16,300975,,14,88,115,strong
2026-04-16,688167,,14,84,115,strong
2026-04-16,603311,,14,95,115,strong
2026-04-17,688668,,14,90,115,strong
2026-04-17,688498,,14,95,115,strong
2026-04-17,600487,,14,69,115,strong
2026-04-17,002897,,14,94,115,strong
2026-04-17,300666,,14,85,115,strong
2026-04-17,300620,,13,88,115,strong
2026-04-17,002384,,14,95,115,strong
2026-04-17,301128,,14,85,115,strong
2026-04-17,605589,,14,93,115,strong
2026-04-17,601208,,14,92,115,strong
2026-04-17,601869,,13,58,115,strong
2026-04-17,688519,,12,92,115,strong
2026-04-17,688195,,14,91,115,strong
2026-04-17,301018,,14,90,115,strong
2026-04-17,688805,,12,86,115,strong
2026-04-17,301419,,14,88,115,strong
2026-04-17,688205,,13,87,115,strong
2026-04-17,300308,,14,94,115,strong
2026-04-17,603773,,14,92,115,strong
2026-04-17,688079,,14,91,115,strong
2026-04-17,002281,,14,94,115,strong
2026-04-17,300548,,14,94,115,strong
2026-04-17,688700,,14,92,115,strong
2026-04-17,600869,,13,58,115,strong
2026-04-17,301182,,14,95,115,strong
2026-04-17,688313,,13,93,115,strong
2026-04-17,002859,,14,92,115,strong
2026-04-17,688167,,14,85,115,strong
2026-04-17,688146,,13,90,115,strong
2026-04-17,603311,,13,92,115,strong
2026-04-20,688668,,14,93,115,strong
2026-04-20,688498,,14,95,115,strong
2026-04-20,600487,,14,65,115,strong
2026-04-20,002897,,14,88,115,strong
2026-04-20,300666,,14,85,115,strong
2026-04-20,300620,,14,89,115,strong
2026-04-20,600522,,14,67,115,strong
2026-04-20,688143,,14,89,115,strong
2026-04-20,301128,,14,85,115,strong
2026-04-20,605589,,14,84,115,strong
2026-04-20,601208,,14,86,115,strong
2026-04-20,601869,,14,59,115,strong
2026-04-20,688519,,14,88,115,strong
2026-04-20,000062,,14,88,115,strong
2026-04-20,603124,,14,92,115,strong
2026-04-20,688195,,14,85,115,strong
2026-04-20,301419,,14,88,115,strong
2026-04-20,688205,,14,88,115,strong
2026-04-20,300308,,14,94,115,strong
2026-04-20,603773,,14,92,115,strong
2026-04-20,688079,,14,91,115,strong
2026-04-20,002281,,14,94,115,strong
2026-04-20,300548,,14,94,115,strong
2026-04-20,688700,,14,86,115,strong
2026-04-20,600869,,14,59,115,strong
2026-04-20,301182,,14,95,115,strong
2026-04-20,002859,,14,92,115,strong
2026-04-20,688167,,14,55,115,strong
2026-04-20,301338,,13,63,115,strong
2026-04-20,603311,,13,83,115,strong
2026-04-20,002436,,14,88,115,strong
2026-04-21,688668,,14,90,115,strong
2026-04-21,688097,,13,83,115,strong
2026-04-21,688498,,14,95,115,strong
2026-04-21,600487,,14,84,115,strong
2026-04-21,002475,,14,89,115,strong
2026-04-21,002897,,13,86,115,strong
2026-04-21,300666,,13,85,115,strong
2026-04-21,300620,,14,95,115,strong
2026-04-21,002384,,14,95,115,strong
2026-04-21,600522,,14,81,115,strong
2026-04-21,688143,,14,89,115,strong
2026-04-21,301128,,14,86,115,strong
2026-04-21,600105,,13,88,115,strong
2026-04-21,601208,,14,88,115,strong
2026-04-21,301312,,13,57,115,strong
2026-04-21,601869,,13,58,115,strong
2026-04-21,688519,,14,88,115,strong
2026-04-21,002938,,13,88,115,strong
2026-04-21,002635,,13,88,115,strong
2026-04-21,002273,,14,89,115,strong
2026-04-21,301362,,14,85,115,strong
2026-04-21,688195,,14,86,115,strong
2026-04-21,301419,,14,88,115,strong
2026-04-21,688205,,14,93,115,strong
2026-04-21,603773,,13,93,115,strong
2026-04-21,688079,,14,92,115,strong
2026-04-21,002281,,14,93,115,strong
2026-04-21,300548,,14,93,115,strong
2026-04-21,600071,,14,88,115,strong
2026-04-21,688700,,14,94,115,strong
2026-04-21,600869,,14,65,115,strong
2026-04-21,301182,,13,88,115,strong
2026-04-21,688313,,13,92,115,strong
2026-04-21,002859,,14,88,115,strong
2026-04-21,688127,,13,88,115,strong
2026-04-21,301338,,14,94,115,strong
2026-04-22,688668,,13,90,115,strong
2026-04-22,002475,,14,90,115,strong
2026-04-22,688498,,14,95,115,strong
2026-04-22,600487,,14,95,115,strong
2026-04-22,688097,,14,82,115,strong
2026-04-22,002897,,14,88,115,strong
2026-04-22,300666,,14,86,115,strong
2026-04-22,300620,,14,95,115,strong
2026-04-22,600522,,14,93,115,strong
2026-04-22,301568,,14,92,115,strong
2026-04-22,600105,,14,95,115,strong
2026-04-22,601208,,14,93,115,strong
2026-04-22,601869,,14,95,115,strong
2026-04-22,688519,,14,94,115,strong
2026-04-22,002938,,13,89,115,strong
2026-04-22,002635,,14,90,115,strong
2026-04-22,002273,,14,90,115,strong
2026-04-22,688195,,14,92,115,strong
2026-04-22,301419,,14,81,115,strong
2026-04-22,688205,,14,94,115,strong
2026-04-22,603773,,14,93,115,strong
2026-04-22,688079,,14,86,115,strong
2026-04-22,002281,,14,94,115,strong
2026-04-22,300548,,14,94,115,strong
2026-04-22,688700,,14,93,115,strong
2026-04-22,600869,,14,95,115,strong
2026-04-22,301182,,14,95,115,strong
